申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,登記日期
買賣,土地,1,0,,,,,有,,"37,566,000",,,,無,1110301,,21,橫山段,5295.96,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,橫山段 944-0 地號,燕巢區,橫山段,9440000,,,1110505
買賣,土地,2,0,,,,,有,,"36,000,000",,,,無,1110101,,21,中安段,1807.09,文大用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,中安段 514-5 地號,燕巢區,中安段,5140005,,0402.農作物,1110505
買賣,土地,1,0,,,,,有,,"4,332,000",,,,無,1110325,有分管註記登記之休閒農地,21,尖山段,238.7,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,尖山段 1125-1 地號,燕巢區,尖山段,11250001,,,1110505
買賣,土地,1,0,,,,,有,,"4,332,000",,,,無,1110325,有分管註記登記之休閒農地,21,尖山段,238.7,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,尖山段 1125-1 地號,燕巢區,尖山段,11250001,,,1110505
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"6,450,000",,,,無,1110304,,25,正義段,64.94,-,一般農業區,甲種建築用地,189.78,住家用,鋼筋混凝土造,4,851108,25,一層;二層;三層;四層;屋頂突出物;,,,正義一路250巷32弄9號,湖內區,正義段,6170000,319000,,1110505
買賣,房地(土地+建物),2,1,,3,2,3,有,透天厝,"4,950,000",,,,無,1110419,,25,長壽段,83.42,住宅區,,,174.59,住商用,鋼筋混凝土造,3,810805,30,一層;二層;三層;騎樓;,,,大湖路23巷20號,湖內區,長壽段,5880000,106000,0304.其他增建,1110505
買賣,土地,1,0,,,,,有,,"1,491,974",,,,無,1110414,,25,普濟段,40.15,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,普濟段 604-0 地號,湖內區,普濟段,6040000,,0507.畸零地或有合併使用效益,1110505
買賣,土地,1,0,,,,,有,,"8,125,000",,,,無,1110226,,26,崎漏段,414,漁業專用區(二),,,,無建物主要用途資料,無建物主要建材,,,,,,,崎漏段 510-22 地號,茄萣區,崎漏段,5100022,,,1110505
買賣,土地,1,0,,,,,有,,"18,051,000",,,,無,1110317,,27,維新段,2653.31,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,維新段 160-0 地號,永安區,維新段,1600000,,,1110505
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"5,300,000",,,,有,1110404,,27,保安段,100.44,-,一般農業區,甲種建築用地,215.23,住商用,鋼筋混凝土造,4,820203,29,一層;二層;三層;四層;騎樓;,,,保安路6巷103號,永安區,保安段,2430000,51000,0304.其他增建,1110505
買賣,土地,1,0,,,,,有,,"5,075,000",,,,無,1110107,,29,嘉好段,279.02,-,鄉村區,乙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,嘉好段 743-0 地號,梓官區,嘉好段,7430000,,,1110505
買賣,房地(土地+建物),1,1,,3,2,5,有,透天厝,"8,200,000",,,,有,1110408,,31,美中段,84.86,住宅區,,,310.34,見其他登記事項,鋼筋混凝土造,4,1050823,6,一層;二層;三層;四層;騎樓;地下一層;,,,中正路一段226號,美濃區,美中段,6940004,594000,,1110505
買賣,土地,1,0,,,,,有,,"133,000",,,,無,1110418,,31,廣林段,257.25,-,特定農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,廣林段 87-0 地號,美濃區,廣林段,870000,,0201.親友、員工、共有人或其他特殊關係間之交易,1110505
買賣,房地(土地+建物),5,1,,,,,無,透天厝,"8,900,000",,,,無,1110308,,32,仙人圳段,4028.9,-,特定農業區,農牧用地,281.18,見其他登記事項,加強磚造,1,750304,36,一層;,,,新威213之11號,六龜區,仙人圳段,2570000,4000,0402.農作物0604.(包含)公共設施保留地(用地),1110505
買賣,土地,1,0,,,,,有,,"2,900,000",,,,無,1110428,,33,東大邱園段,2595,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,東大邱園段 575-0 地號,甲仙區,東大邱園段,5750000,,,1110505
買賣,建物,0,2,,1,1,1,有,住宅大樓(11層含以上有電梯),"320,000",,,,有,1110418,,1,鹽壽段,,-,無使用分區資料,無土地編定使用地類別資料,75.58,無建物主要用途資料,鋼筋混凝土造,16,750217,36,六層;,,,北斗街5號6樓之6,鹽埕區,鹽壽段,,452000,0201.親友、員工、共有人或其他特殊關係間之交易,1110506
買賣,土地,3,0,,,,,有,,"49,625,125",,,,無,1110317,本件買賣包含地上未辦理保存登記建物,2,龍華段二小段,193,第四種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,龍華段二小段 1520-0 地號,鼓山區,龍華段二小段,15200000,,,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,750,000",,,,有,1110320,,2,青海段,13.12,特定第五種住宅區,,,145.98,住家用,鋼筋混凝土造,15,1030515,8,十三層;,0,12.66,龍水二路23號十三樓,鼓山區,青海段,4300000,12604000,0304.其他增建,1110506
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"13,500,000",,,,有,1110408,,2,青海段,24.94,特定第五種住宅區,,,173.63,住家用,鋼筋混凝土造,14,940202,17,九層;,0,0,青海路76號九樓之1,鼓山區,青海段,6650000,3366000,,1110506
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"10,580,000",,,,有,1110226,,2,龍華段八小段,18.4,第四種商業區,,,167.84,住家用,鋼筋混凝土造,14,790323,32,六層;,,,昌盛路62號六樓,鼓山區,龍華段八小段,22750000,3200000,,1110506
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"9,000,000",,,,有,1110420,,2,龍華段八小段,18.4,第四種商業區,,,167.84,住家用,鋼筋混凝土造,14,790323,32,十一層;,,,昌盛路62號十一樓,鼓山區,龍華段八小段,22750000,3230000,,1110506
買賣,房地(土地+建物),1,1,,3,2,1,有,住宅大樓(11層含以上有電梯),"8,300,000",,,,有,1110329,,2,青海段,11.59,特定第五種住宅區,,,84.84,住家用,鋼筋混凝土造,15,941114,16,十三層;,,,美術東四路447號十三樓,鼓山區,青海段,650000,4169000,,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,500,000",,,,無,1110403,,2,龍華段二小段,35,第四種商業區,,,94.02,無建物主要用途資料,鋼筋混凝土造,5,730905,38,三層;,,,民利街99巷3號三樓,鼓山區,龍華段二小段,6590004,1432000,,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,500,000",,,,無,1110326,,2,龍華段四小段,27.65,第五種住宅區,,,99.87,無建物主要用途資料,鋼筋混凝土造,5,760513,35,三層;,,,龍德路263巷3號三樓,鼓山區,龍華段四小段,6860003,473000,,1110506
買賣,房地(土地+建物),2,1,,3,1,1,有,公寓(5樓含以下無電梯),"2,200,000",,,,無,1110410,,2,內惟段四小段,34.63,第四種住宅區,,,67.02,無建物主要用途資料,鋼筋混凝土造,4,650406,46,三層;,,,鼓山三路50之10號,鼓山區,內惟段四小段,8490000,422000,,1110506
買賣,房地(土地+建物),1,1,,5,2,4,有,透天厝,"37,000,000",,,,無,1110308,雙方議定：土地總價參仟肆佰萬元整，建物總價參佰萬元整。,3,新民段,79.48,第四種住宅區,,,238.43,住商用,鋼筋混凝土造,5,940527,17,一層;二層;三層;四層;五層;騎樓;,,,自由三路325號,左營區,新民段,3870007,5302000,0301.陽台外推0304.其他增建0504.含租約,1110506
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"25,555,000",,,,無,1100330,依土地法第34-1條辦理,3,左西段,96,第四種商業區,,,152.33,住商用,加強磚造,2,491001,60,一層;二層;,,,左營大路245號,左營區,左西段,15890000,82000,,1110506
買賣,房地(土地+建物),1,1,,3,0,3,有,透天厝,"18,700,000",,,,無,1110319,,3,新庄段一小段,56,第四種住宅區,,,133.2,無建物主要用途資料,鋼筋混凝土造,3,660404,45,一層;二層;三層;騎樓;地下層;,,,新庄仔路736號,左營區,新庄段一小段,6480000,149000,0102.傢俱設備費0302.頂樓加蓋0304.其他增建,1110506
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"12,160,000",,,,有,1110215,,3,新庄段八小段,12.12,第五種住宅區,,,167.58,住家用,鋼筋混凝土造,20,830707,28,十三層;,0,0,富國路7號十三樓,左營區,新庄段八小段,1000000,1028000,,1110506
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,有,住宅大樓(11層含以上有電梯),"11,100,000",,,,有,1110317,,3,新光段,15.64,第五種住宅區,,,145.71,住家用,鋼筋混凝土造,13,840526,27,三層;,0,0,重立路782巷21號三樓之3,左營區,新光段,490000,780000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,800,000",,,"1,200,000",有,1110221,,3,新庄段十三小段,11.74,第四種商業區,,,135.92,住家用,鋼筋混凝土造,14,920811,19,十二層;,"1,200,000",18.62,安吉街430號十二樓之3,左營區,新庄段十三小段,14580000,5169000,,1110506
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1110402,,3,福山段,6.85,第四種商業區,,,91.19,見其他登記事項,見其他登記事項,15,1050322,6,十層;,,,文天路110號十樓,左營區,福山段,3420000,7940000,,1110506
買賣,房地(土地+建物),1,1,,2,2,1,有,華廈(10層含以下有電梯),"6,950,000",,,,有,1110322,,3,新庄段十三小段,15.04,第五種住宅區,,,89.39,住家用,鋼筋混凝土造,7,840705,27,七層;,,,立信路223號七樓,左營區,新庄段十三小段,14080000,2650000,0301.陽台外推,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"6,900,000",,,,有,1110314,,3,福山段,26.34,第五種住宅區,,,139.96,住家用,鋼筋混凝土造,7,840916,26,七層;,0,0,重惠街161巷19號七樓之2,左營區,福山段,5690000,1225000,,1110506
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"6,600,000",,,,有,1110406,賣方贈送全屋電傢俱及家電,3,新福段二小段,10.5,第五種住宅區,,,81.26,住家用,鋼筋混凝土造,15,960112,15,十四層;,,,大中二路256號十四樓,左營區,新福段二小段,220000,160000,0102.傢俱設備費,1110506
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"5,950,000",,,,有,1110404,,3,新福段二小段,11.16,第五種住宅區,,,86.4,住家用,鋼筋混凝土造,15,960112,15,四層;,,,大中二路238號四樓,左營區,新福段二小段,220000,237000,0504.含租約,1110506
買賣,房地(土地+建物),1,1,,5,2,4,有,透天厝,"22,200,000",,,,無,1110307,一樓空地、遮雨棚,4,翠屏段一小段,99.16,第三種住宅區,,,243.61,住家用,鋼筋混凝土造,4,1010427,10,一層;二層;三層;四層;屋頂突出物;,,,德豐街199號,楠梓區,翠屏段一小段,230000,51000,0102.傢俱設備費0302.頂樓加蓋0304.其他增建,1110506
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"7,600,000",,,,無,1110312,,4,加昌段,23.09,第四種住宅區,,,70.06,無建物主要用途資料,鋼筋混凝土造,5,750530,36,一層;騎樓;夾層;,,,樂群路87號,楠梓區,加昌段,11860000,3216000,0304.其他增建,1110506
買賣,房地(土地+建物),1,1,,1,1,2,有,公寓(5樓含以下無電梯),"7,250,000",,,,無,1110312,,4,加昌段,22.98,第四種住宅區,,,66.76,無建物主要用途資料,鋼筋混凝土造,5,750530,36,一層;騎樓;夾層;,,,樂群路85號,楠梓區,加昌段,11860000,3217000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"7,120,000",,,,有,1110205,,4,莒光段四小段,28.29,第二種住宅區,,,149.81,住家用,鋼筋混凝土造,10,811116,29,七層;電梯樓梯間;,0,0,加昌路729巷90弄29號七樓,楠梓區,莒光段四小段,13080000,2050000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,600,000",,,"1,450,000",有,1080629,,4,援中段一小段,10.52,第三種商業區,,,133.68,見其他登記事項,見其他登記事項,15,1110126,0,九層;,"1,450,000",25.29,藍田路1107號九樓,楠梓區,援中段一小段,2840000,2214000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,190,000",,,"1,680,000",有,1090801,,4,援中段一小段,10.97,第三種商業區,,,138.34,見其他登記事項,見其他登記事項,15,1110126,0,四層;,"1,680,000",25.29,藍田路1117號四樓,楠梓區,援中段一小段,2840000,2167000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"6,100,000",,,,有,1110409,,4,加昌段二小段,24.96,第四種住宅區,,,126.59,住家用,鋼筋混凝土造,7,850921,26,六層;,,,秀群路539巷41號六樓,楠梓區,加昌段二小段,19360000,4606000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"6,050,000",,,"1,600,000",有,1090502,,4,援中段一小段,9.33,第三種商業區,,,121.49,見其他登記事項,見其他登記事項,15,1110126,0,十層;,"1,600,000",25.29,藍田路1125號十樓,楠梓區,援中段一小段,2840000,2117000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,760,000",,,"1,230,000",有,1080518,,4,援中段一小段,9.06,第三種商業區,,,118.35,見其他登記事項,見其他登記事項,15,1110126,0,十層;,"1,230,000",25.29,藍田路1105號十樓,楠梓區,援中段一小段,2840000,2201000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,760,000",,,"1,720,000",有,1090801,,4,援中段一小段,8.67,第三種商業區,,,114.55,見其他登記事項,見其他登記事項,15,1110126,0,八層;,"1,720,000",25.29,藍田路1111號八樓,楠梓區,援中段一小段,2840000,2241000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,620,000",,,"1,330,000",有,1090803,,4,援中段一小段,9.06,第三種商業區,,,118.35,見其他登記事項,見其他登記事項,15,1110126,0,十四層;,"1,330,000",25.29,藍田路1105號十四樓,楠梓區,援中段一小段,2840000,2205000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,1,2,有,住宅大樓(11層含以上有電梯),"5,610,000",,,"1,450,000",有,1081119,,4,援中段一小段,9.43,第三種商業區,,,122.44,見其他登記事項,見其他登記事項,15,1110126,0,六層;,"1,450,000",25.29,藍田路1123號六樓,楠梓區,援中段一小段,2840000,2127000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,500,000",,,"1,600,000",有,1090308,,4,援中段一小段,8.84,第三種商業區,,,116.26,見其他登記事項,見其他登記事項,15,1110126,0,十四層;,"1,600,000",25.29,藍田路1119號十四樓,楠梓區,援中段一小段,2840000,2163000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"5,350,000",,,,有,1110406,,4,清楠段,26.43,第三種住宅區,,,138.48,住家用,鋼筋混凝土造,11,820513,29,五層;,,,常德路240巷23弄30號五樓,楠梓區,清楠段,4610000,1246000,,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"5,280,000",,,,有,1110410,,4,楠梓段三小段,10.88,第四種住宅區,,,119.31,住家用,鋼筋混凝土造,19,830628,28,三層;,,,楠梓新路261巷16弄12號三樓,楠梓區,楠梓段三小段,3040000,958000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,210,000",,,"1,180,000",有,1080522,,4,援中段一小段,9.24,第三種商業區,,,120.3,見其他登記事項,見其他登記事項,15,1110126,0,六層;,"1,180,000",25.29,藍田路1113號六樓,楠梓區,援中段一小段,2840000,2253000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物),1,1,,2,1,2,有,住宅大樓(11層含以上有電梯),"5,200,000",,,,有,1090619,,4,援中段一小段,9.29,第三種商業區,,,96.2,見其他登記事項,見其他登記事項,15,1110126,0,十四層;,,,藍田路1125號十四樓,楠梓區,援中段一小段,2840000,2121000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"5,000,000",,,"1,230,000",有,1080519,,4,援中段一小段,8.67,第三種商業區,,,114.55,見其他登記事項,見其他登記事項,15,1110126,0,四層;,"1,230,000",25.29,藍田路1111號四樓,楠梓區,援中段一小段,2840000,2237000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,土地,5,0,,,,,有,,"668,322",,,,無,1110422,,4,藍田段二小段,41.59,第二種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,藍田段二小段 1231-0 地號,楠梓區,藍田段二小段,12310000,,0401.未登記建物,1110506
買賣,房地(土地+建物)+車位,1,1,2,,,,無,住宅大樓(11層含以上有電梯),"88,000,000",,,,有,1110413,"土地價格:5150萬元,建物價格3650萬元",5,澄清段二小段,62.9,第五種住宅區,,,635.34,見其他登記事項,鋼筋混凝土造,19,1050615,6,一層;二層;,0,91.92,澄清路643號,三民區,澄清段二小段,430000,2051000,,1110506
買賣,房地(土地+建物),1,1,,5,3,5,有,透天厝,"56,000,000",,,,無,1110419,"1.壹樓雙車庫.貳樓客.餐廳
2.頂樓佛堂",5,陽明段二小段,187,第三種住宅區,,,483.09,住家用,鋼筋混凝土造,5,1030410,8,一層;二層;三層;四層;五層;騎樓;見其他登記事項;,,,秋元街38號,三民區,陽明段二小段,10012,1968000,0101.裝潢費0102.傢俱設備費,1110506
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"13,000,000",,,,無,1110409,,5,陽明段四小段,64,第三種住宅區,,,132.13,無建物主要用途資料,鋼筋混凝土造,3,730330,38,一層;二層;三層;地下層;,,,清朗街11號,三民區,陽明段四小段,700007,371000,0103.土地增值稅或其他稅費0105.地政士服務費0302.頂樓加蓋,1110506
買賣,房地(土地+建物),1,1,,2,2,3,有,住宅大樓(11層含以上有電梯),"11,350,000",,,,有,1110401,,5,獅頭段一小段,12.67,第四種商業區,,,162.02,住商用,鋼筋混凝土造,16,880930,23,一層;二層;夾層;,,,民孝路67號,三民區,獅頭段一小段,18100000,21007000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,3,4,有,住宅大樓(11層含以上有電梯),"10,820,000",,,,有,1110412,,5,獅頭段,11.1,第四種商業區,,,158.95,住商用,鋼筋混凝土造,14,870106,24,一層;二層;騎樓;夾層;,0,9.13,大豐二路375號,三民區,獅頭段,22540000,20097000,,1110506
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"10,000,000",,,,有,1110212,,5,德北段,8.54,第五種住宅區,,,88.79,見其他登記事項,鋼筋混凝土造,15,1070706,4,十四層;,,,通化街3號十四樓之3,三民區,德北段,170000,85000,0102.傢俱設備費,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"8,100,000",,,,有,1110327,,5,覆鼎金段覆鼎金一小段,11.96,第五種住宅區,,,121.64,見其他登記事項,鋼筋混凝土造,15,1050201,6,二層;,,,大中一路179號二樓,三民區,覆鼎金段覆鼎金一小段,6370000,12289000,0101.裝潢費0102.傢俱設備費,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1110302,,5,鼎泰段,15.5,第三種住宅區,,,103.28,住家用,鋼筋混凝土造,16,830502,28,九層;電梯樓梯間;,,,明吉路32號九樓,三民區,鼎泰段,13570000,1459000,0102.傢俱設備費,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"7,250,000",,,,有,1110415,,5,鼎泰段,14.48,第四種住宅區,,,140.29,住家用,鋼筋混凝土造,14,860709,25,十二層;,0,18.29,裕誠路62之11號十二樓,三民區,鼎泰段,14740082,3835000,0201.親友、員工、共有人或其他特殊關係間之交易,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,華廈(10層含以下有電梯),"4,950,000",,,,有,1110321,,5,獅頭段一小段,27.8,第三種特定商業專用區,,,100.01,無建物主要用途資料,鋼筋混凝土造,5,730307,38,三層;,,,九如一路66號三樓,三民區,獅頭段一小段,20420032,8833000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,1,1,1,有,住宅大樓(11層含以上有電梯),"2,600,000",,,,有,1110412,,5,大港段七小段,2.16,第四種商業區,,,70.77,住家用,鋼筋混凝土造,21,840615,27,十層;,0,17.65,建國三路20號十樓之1,三民區,大港段七小段,4440006,23805000,0301.陽台外推0304.其他增建,1110506
買賣,車位,1,1,1,,,,有,住宅大樓(11層含以上有電梯),"2,050,000",,,"2,050,000",有,1110413,,5,大港段四小段,3.44,第四種住宅區,,,28.98,無建物主要用途資料,無建物主要建材,,,,,"2,050,000",28.98,北安街86號等93戶共有部分,三民區,大港段四小段,27780000,,0801.僅車位交易,1110506
買賣,房地(土地+建物),1,1,,1,1,1,有,住宅大樓(11層含以上有電梯),"2,000,000",,,,有,1110331,,5,獅頭段,2.94,第四種商業區,,,35.42,住家用,鋼筋混凝土造,12,851002,25,四層;,,,壽昌路93號四樓之19,三民區,獅頭段,26790000,19399000,,1110506
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"1,500,000",,,,無,1110310,,5,水源段,26.74,第四種住宅區,,,75.21,無建物主要用途資料,鋼筋混凝土造,5,690523,42,二層;,,,陽明路43巷30之1號,三民區,水源段,190000,915000,0201.親友、員工、共有人或其他特殊關係間之交易,1110506
買賣,土地,1,0,,,,,有,,"205,926,875",,,,無,1110211,,6,新興段四小段,389,第五種商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,新興段四小段 2378-0 地號,新興區,新興段四小段,23780000,,,1110506
買賣,房地(土地+建物),2,1,,3,2,3,有,透天厝,"11,880,000",,,,無,1110223,本標的目前1樓壁癌屋況問題，買方同意自行修復並負擔修繕所需費用，賣方已折讓價金，依現況點交給買方，賣方不負民法規範滲漏水瑕疵保固之責任。,6,新興段一小段,62,第五種商業區,,,114.9,無建物主要用途資料,加強磚造,3,580106,53,一層;二層;三層;,,,復橫一路157巷21號,新興區,新興段一小段,14440000,1646000,0302.頂樓加蓋,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,有,住宅大樓(11層含以上有電梯),"9,200,000",,,"1,950,000",有,1081227,,6,大統段一小段,7.59,第五種商業區,,,117.47,見其他登記事項,見其他登記事項,15,1110114,0,十三層;,"1,950,000",21.03,復興二路217號十三樓之1,新興區,大統段一小段,4500000,3286000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"6,950,000",,,"1,400,000",有,1100221,,6,大統段一小段,5.43,第五種商業區,,,84.14,見其他登記事項,見其他登記事項,15,1110114,0,十三層;,"1,400,000",12.2,復興二路217號十三樓之5,新興區,大統段一小段,4500000,3327000,0901.預售屋、或土地及建物分件登記案件,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,500,000",,,,有,1110315,,7,北金段,10.19,第五種商業區,,,151.77,見其他登記事項,見其他登記事項,15,1060103,5,十一層;,0,0,七賢二路397號十一樓之1,前金區,北金段,11340000,2397000,,1110506
買賣,房地(土地+建物),1,1,,1,1,1,有,公寓(5樓含以下無電梯),"1,500,000",,,,無,1110425,,7,東金段,19.5,第二種商業區,,,43.68,住家用,鋼筋混凝土造,4,780118,33,三層;,,,八德二路165巷33號三樓,前金區,東金段,9020000,1879000,,1110506
買賣,房地(土地+建物)+車位,1,1,2,3,2,3,有,住宅大樓(11層含以上有電梯),"25,700,000",,,"3,750,000",有,1110227,,8,五塊厝段四小段,35.97,第三種住宅區,,,273.08,見其他登記事項,見其他登記事項,15,1100902,0,七層;,0,36.3,憲政路169號七樓,苓雅區,五塊厝段四小段,27180000,20699000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"18,560,000",,,"1,750,000",有,1110214,,8,五塊厝段四小段,29.09,第三種住宅區,,,213.16,見其他登記事項,見其他登記事項,15,1100902,0,四層;,"1,750,000",18.15,憲政路171號四樓,苓雅區,五塊厝段四小段,27180000,20738000,,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"17,660,000",,,"1,850,000",有,1110223,,8,五塊厝段四小段,24.71,第三種住宅區,,,181.37,見其他登記事項,見其他登記事項,15,1100902,0,十一層;,"1,850,000",18.15,憲政路167號十一樓,苓雅區,五塊厝段四小段,27180000,20717000,,1110506
買賣,房地(土地+建物),1,2,,4,3,4,有,透天厝,"11,600,000",,,,無,1110224,,8,五權段,112,第四種住宅區,,,120.12,無建物主要用途資料,加強磚造,2,580117,53,一層;二層;,,,凱旋二路113巷5號,苓雅區,五權段,2850000,254000,0304.其他增建,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,500,000",,,,有,1110401,,8,福河段,9.75,第四種商業區,,,125.34,見其他登記事項,見其他登記事項,15,1110127,0,十三層;,0,14.26,三多一路66號十三樓,苓雅區,福河段,16460000,3238000,,1110506
買賣,房地(土地+建物)+車位,2,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"8,500,000",,,,有,1110318,,8,福東段,7.79,第四種住宅區,,,91.37,見其他登記事項,見其他登記事項,22,1100825,1,十一層;,0,20.63,三多二路9號十一樓之3,苓雅區,福東段,5200001,3438000,,1110506
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"7,800,000",,,,無,1110327,壹樓空地增建.頂樓增建.露台增建.夾層增建,8,正德段,58.11,第四種住宅區,,,85.26,無建物主要用途資料,加強磚造,2,620602,49,一層;二層;,,,建國一路140巷26弄39號,苓雅區,正德段,3710000,375000,0303.夾層0304.其他增建,1110506
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"7,460,000",,,,無,1110328,,8,過田子段,69,第二種特定商業專用區,,,90.72,住家用,加強磚造,2,600803,51,一層;二層;騎樓;,,,永樂街182號,苓雅區,過田子段,11170018,4422000,0201.親友、員工、共有人或其他特殊關係間之交易,1110506
買賣,房地(土地+建物)+車位,1,1,1,3,2,3,有,華廈(10層含以下有電梯),"5,920,000",,,,無,1110425,,8,五塊厝段三小段,19.15,第三種住宅區,,,121.27,住家用,鋼筋混凝土造,7,810430,30,七層;,0,0,福德一路65之1號7樓之2,苓雅區,五塊厝段三小段,26240000,18722000,,1110506
