申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,備註欄
1120710,房地(土地+建物),1,1,,4,2,4,有,透天厝,"13,100,000",,,,無,1100329,64.00,其他-住宅區,,,196.04,住家用,鋼筋混凝土造,004,1120324,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區忠誠街２６２巷２１號,岡山區,成功段,01680006,01046000,0901.預售屋、或土地及建物分件登記案件,於民國112年04月17日名義變更為權利人。
1120710,房地(土地+建物),1,1,,4,2,4,有,透天厝,"13,050,000",,,,無,1100312,66.00,其他-住宅區,,,196.04,住家用,鋼筋混凝土造,004,1120324,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區忠誠街２６２巷２７號,岡山區,成功段,01680008,01044000,0901.預售屋、或土地及建物分件登記案件,
1120710,房地(土地+建物),1,1,,4,2,4,有,透天厝,"13,000,000",,,,無,1100321,63.00,其他-住宅區,,,196.31,住家用,鋼筋混凝土造,004,1120324,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區忠誠街２６２巷２５號,岡山區,成功段,01680007,01045000,0901.預售屋、或土地及建物分件登記案件,
1120710,房地(土地+建物),1,1,,4,2,4,有,透天厝,"13,000,000",,,,無,1100312,65.00,其他-住宅區,,,196.31,住家用,鋼筋混凝土造,004,1120324,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區忠誠街２６２巷１９號,岡山區,成功段,01680005,01047000,0901.預售屋、或土地及建物分件登記案件,
1120710,房地(土地+建物),2,1,,4,3,4,有,透天厝,"13,000,000",,,,有,1100630,86.92,其他-住宅區,,,240.11,見其他登記事項,鋼筋混凝土造,004,1120324,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區忠誠街２６２巷２３弄７號,岡山區,成功段,01680001,01057000,0901.預售屋、或土地及建物分件登記案件,於民國110年11月13日以新台幣壹仟參佰參拾萬元整讓渡，再於112年04月20日以新台幣壹仟參佰參拾萬元整讓渡與權利人。
1120710,房地(土地+建物),2,1,,4,3,4,有,透天厝,"13,000,000",,,,有,1100313,85.92,其他-住宅區,,,240.30,見其他登記事項,鋼筋混凝土造,004,1120324,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區忠誠街２６２巷２３弄１號,岡山區,成功段,01680004,01054000,0901.預售屋、或土地及建物分件登記案件,於民國112年04月19日名義變更為權利人。
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"12,950,000",,,,有,1100417,87.25,其他-住宅區,,,157.37,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１２號,岡山區,介壽段,22380072,02394000,0901.預售屋、或土地及建物分件登記案件,"讓渡日期111/08/28，讓渡總價1295萬(平轉,無加價)"
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"12,800,000",,,,有,1100311,86.25,其他-住宅區,,,157.37,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１８號,岡山區,介壽段,22380070,02396000,0901.預售屋、或土地及建物分件登記案件,
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"12,700,000",,,,有,1090906,91.25,其他-住宅區,,,163.19,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷２０號,岡山區,介壽段,22380069,02397000,0901.預售屋、或土地及建物分件登記案件,
1120629,土地,1,0,,,,,無,,"12,642,000",,,,無,1120511,1727.00,其他-農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,,岡山區,大勇段,03890000,,,
1120416,房地(土地+建物),1,1,,5,2,3,有,透天厝,"12,500,000",,,,無,1120412,74.00,其他-住宅區,,,96.40,住商用,加強磚造,002,0671127,44,一層;二層;騎樓;,,,高雄市岡山區大仁路４８號,岡山區,富貴段,06200000,00223000,,
1120907,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"12,300,000",,,,有,1120804,23.62,其他-第一種商業區,,,177.23,見其他登記事項,鋼筋混凝土造,010,1100617,2,四層;,0,35.06,高雄市岡山區成功路８０巷８號四樓之３,岡山區,成功段,09130000,00932000,,
1120806,房地(土地+建物),1,1,,6,2,3,有,透天厝,"12,200,000",,,,無,1120706,78.00,其他-住宅區,,,171.20,商業用,加強磚造,003,0650316,47,一層;二層;三層;騎樓;,,,高雄市岡山區中華路３９號,岡山區,大仁段,21390000,00968000,0302.頂樓加蓋0304.其他增建,
1120828,房地(土地+建物)+車位,3,1,1,3,1,2,有,華廈(10層含以下有電梯),"12,100,000",,,"1,350,000",有,1110929,40.59,-,特定農業區,甲種建築用地,149.41,見其他登記事項,鋼筋混凝土造,005,1120602,0,四層;,"1,350,000",25.96,高雄市岡山區頂潭路３１６號四樓,岡山區,協榮段,14490000,01122000,0901.預售屋、或土地及建物分件登記案件,
1120721,房地(土地+建物),2,1,,7,2,3,有,透天厝,"12,000,000",,,,無,1120710,142.29,其他-乙種工業區,,,197.37,住工用,鋼筋混凝土造,003,0811116,31,一層;二層;三層;屋頂突出物;,,,高雄市岡山區岡山路６１０巷１弄２４號,岡山區,大勇段,00660038,00086000,0304.其他增建0504.含租約,
1120906,房地(土地+建物)+車位,3,1,1,3,2,2,有,華廈(10層含以下有電梯),"11,880,000",,,"1,350,000",有,1110614,40.59,-,特定農業區,甲種建築用地,149.41,見其他登記事項,鋼筋混凝土造,005,1120602,0,三層;,"1,350,000",25.96,高雄市岡山區頂潭路３１６號三樓,岡山區,協榮段,14490000,01121000,0901.預售屋、或土地及建物分件登記案件,
1120710,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,500,000",,,,有,1120708,32.53,其他-住宅區,,,182.18,住家用,鋼筋混凝土造,013,0950306,17,七層;,0,0.00,高雄市岡山區筧橋路１９號七樓之３,岡山區,岡山段,04860000,04655000,,
1120810,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"11,250,000",,,,有,1120807,36.22,其他-住宅區,,,203.37,住家用,鋼筋混凝土造,013,0950306,17,三層;,0,0.00,高雄市岡山區岡山路３號三樓之３,岡山區,岡山段,04860000,04354000,,
1120618,房地(土地+建物),1,1,,5,2,4,有,透天厝,"11,080,000",,,,無,1120618,76.63,-,一般農業區,甲種建築用地,225.80,住家用,鋼筋混凝土造,004,0850110,27,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區光潭路１３６號,岡山區,寶米段,03730000,00273000,0304.其他增建,
1120804,房地(土地+建物)+車位,1,1,1,,,,無,住宅大樓(11層含以上有電梯),"11,000,000",,,,有,1120617,26.28,其他-住宅區,,,104.38,見其他登記事項,鋼筋混凝土造,015,1110509,1,一層;,0,26.82,高雄市岡山區和平二街７號,岡山區,和平段,12280000,00173000,0102.傢俱設備費,買賣總價包含土地款440萬，房屋含車位款660萬元整。
1120725,房地(土地+建物)+車位,1,1,1,,,,無,住宅大樓(11層含以上有電梯),"11,000,000",,,,有,1120725,26.28,其他-住宅區,,,104.59,見其他登記事項,鋼筋混凝土造,015,1110509,1,一層;,0,26.82,高雄市岡山區和平二街５號,岡山區,和平段,12280000,00172000,,
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,800,000",,,,有,1090429,60.25,其他-住宅區,,,185.64,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷９號,岡山區,介壽段,22380051,02388000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,700,000",,,,有,1090802,77.25,其他-住宅區,,,151.17,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１５弄２號,岡山區,介壽段,22380014,02442000,0901.預售屋、或土地及建物分件登記案件,讓渡日期110/12/07，讓渡總價1105萬
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,600,000",,,,有,1090710,72.25,其他-住宅區,,,142.06,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１５弄６號,岡山區,介壽段,22380013,02443000,0901.預售屋、或土地及建物分件登記案件,
1120130,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,600,000",,,,有,1090409,60.25,其他-住宅區,,,185.64,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷３號,岡山區,介壽段,22380054,02385000,0901.預售屋、或土地及建物分件登記案件,
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,600,000",,,,有,1090329,62.25,其他-住宅區,,,191.12,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１１號,岡山區,介壽段,22380050,02389000,0901.預售屋、或土地及建物分件登記案件,
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,600,000",,,,有,1090410,62.25,其他-住宅區,,,191.53,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１號,岡山區,介壽段,22380055,02384000,0901.預售屋、或土地及建物分件登記案件,
1120923,房地(土地+建物)+車位,3,1,1,3,2,2,有,華廈(10層含以下有電梯),"10,600,000",,,"1,350,000",有,1110603,35.04,-,特定農業區,甲種建築用地,132.68,見其他登記事項,鋼筋混凝土造,005,1120602,0,四層;,"1,350,000",25.96,高雄市岡山區頂潭路３２８號四樓,岡山區,協榮段,14490000,01142000,0901.預售屋、或土地及建物分件登記案件,
1120825,房地(土地+建物),1,1,,4,2,3,有,透天厝,"10,560,000",,,,無,1120709,82.66,其他-住宅區,,,177.13,住家用,鋼筋混凝土造,004,0811129,31,一層;二層;三層;四層;,,,高雄市岡山區大遼路２６之５號,岡山區,友情段,04330000,00035000,,
1111102,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,500,000",,,,有,1090329,60.25,其他-住宅區,,,185.64,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷５號,岡山區,介壽段,22380053,02386000,0901.預售屋、或土地及建物分件登記案件,
1111104,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,500,000",,,,有,1090718,77.25,其他-住宅區,,,143.06,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１５弄１８號,岡山區,介壽段,22380008,02448000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,500,000",,,,有,1100114,71.25,其他-住宅區,,,143.62,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１５弄３號,岡山區,介壽段,22380026,02432000,0901.預售屋、或土地及建物分件登記案件,
1120808,房地(土地+建物),2,1,,5,2,3,有,透天厝,"10,500,000",,,,無,1120716,72.00,其他-住宅區,,,95.42,住商用,加強磚造,002,0701214,42,一層;二層;騎樓;,,,高雄市岡山區華園路３１巷１號,岡山區,大紅段,05740002,00051000,0302.頂樓加蓋,
1120814,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,300,000",,,,有,1120812,36.63,其他-住宅區,,,185.39,住家用,鋼筋混凝土造,013,0950512,17,四層;,0,0.00,高雄市岡山區柳橋東路１３號四樓,岡山區,岡山段,04620000,05922000,,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,250,000",,,,有,1091111,69.25,其他-住宅區,,,143.61,見其他登記事項,鋼筋混凝土造,003,1120111,0,一層;二層;三層;屋頂突出物;,,,高雄市岡山區協和路６８巷１５弄１７號,岡山區,介壽段,22380019,02439000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,200,000",,,,有,1091111,58.25,其他-住宅區,,,185.79,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄８號,岡山區,介壽段,22380036,02422000,0901.預售屋、或土地及建物分件登記案件,"讓渡日期111/08/25，讓渡總價1020萬(平轉,無加價)"
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,200,000",,,,有,1091203,58.25,其他-住宅區,,,185.79,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄１０號,岡山區,介壽段,22380035,02423000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,100,000",,,,有,1091115,58.25,其他-住宅區,,,185.79,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄１６號,岡山區,介壽段,22380033,02425000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"10,100,000",,,,有,1100314,58.25,其他-住宅區,,,178.27,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄１號,岡山區,介壽段,22380049,02409000,0901.預售屋、或土地及建物分件登記案件,
1120718,房地(土地+建物)+車位,1,1,1,4,2,2,有,華廈(10層含以下有電梯),"10,100,000",,,"1,350,000",有,1120701,35.53,-,鄉村區,乙種建築用地,124.06,見其他登記事項,鋼筋混凝土造,005,1111128,1,二層;,"1,350,000",13.75,高雄市岡山區埔路１號二樓,岡山區,鹽埔段,00970000,00187000,,
1120828,房地(土地+建物),4,1,,2,1,1,有,透天厝,"10,000,000",,,,無,1120609,564.60,其他-住宅區,,,49.16,住商用,加強磚造,001,0630409,49,一層;騎樓;,,,高雄市岡山區介壽西路５５號　　　　　　,岡山區,協榮段,01410000,00797000,0201.親友、員工、共有人或其他特殊關係間之交易0401.未登記建物,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,980,000",,,,有,1091004,59.25,其他-住宅區,,,185.14,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄９號,岡山區,介壽段,22380045,02413000,0901.預售屋、或土地及建物分件登記案件,讓渡日期111/08/04，讓渡總價1280萬
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,980,000",,,,有,1090919,58.25,其他-住宅區,,,185.79,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄１２號,岡山區,介壽段,22380034,02424000,0901.預售屋、或土地及建物分件登記案件,"第一次讓渡日期110/08/18，讓渡總價998萬(平轉,無加價)，第二次讓渡日期110/10/22 ，讓渡總價1028萬"
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,900,000",,,,有,1090823,59.25,其他-住宅區,,,185.14,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄５號,岡山區,介壽段,22380047,02411000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,900,000",,,,有,1090519,58.25,其他-住宅區,,,185.79,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄１８號,岡山區,介壽段,22380032,02426000,0901.預售屋、或土地及建物分件登記案件,
1120809,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,900,000",,,,有,1120708,36.63,其他-住宅區,,,185.39,住家用,鋼筋混凝土造,012,0950512,17,十二層;,0,0.00,高雄市岡山區筧橋路６號十二樓之１,岡山區,岡山段,04620000,05389000,0304.其他增建,鐵鋁窗增建
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,880,000",,,,有,1090903,59.25,其他-住宅區,,,185.14,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄１１號,岡山區,介壽段,22380044,02414000,0901.預售屋、或土地及建物分件登記案件,讓渡日期110/12/13，讓渡總價1028萬
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,800,000",,,,有,1090808,67.25,其他-住宅區,,,185.79,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄２２號,岡山區,介壽段,22380030,02428000,0901.預售屋、或土地及建物分件登記案件,讓渡日期110/12/14，讓渡總價1130萬
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,800,000",,,,有,1090801,62.25,其他-住宅區,,,194.54,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄２號,岡山區,介壽段,22380038,02420000,0901.預售屋、或土地及建物分件登記案件,"讓渡日期111.10.14，讓渡總價980萬(平轉,無加價)"
1120828,房地(土地+建物)+車位,2,1,1,3,2,2,有,華廈(10層含以下有電梯),"9,800,000",,,,無,1110716,51.25,其他-住宅區,,,146.13,見其他登記事項,鋼筋混凝土造,005,1120503,0,三層;,0,0.00,高雄市岡山區警悟巷４５號三樓,岡山區,岡山段,07480014,06887000,0901.預售屋、或土地及建物分件登記案件,
1120808,房地(土地+建物)+車位,2,1,1,3,2,2,有,公寓(5樓含以下無電梯),"9,800,000",,,,無,1110906,51.25,其他-住宅區,,,146.13,見其他登記事項,鋼筋混凝土造,005,1120503,0,二層;,0,0.00,高雄市岡山區警悟巷４５號二樓,岡山區,岡山段,07480014,06886000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,700,000",,,,有,1090701,63.25,其他-住宅區,,,185.21,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄２１號,岡山區,介壽段,22380039,02419000,0901.預售屋、或土地及建物分件登記案件,
1120615,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"9,700,000",,,,有,1120614,34.48,其他-住宅區,,,173.73,住家用,鋼筋混凝土造,012,0950512,17,七層;,,,高雄市岡山區岡山路６１號七樓之３,岡山區,岡山段,04620000,05312000,,
1120816,房地(土地+建物),2,1,,,,,無,透天厝,"9,680,000",,,,無,1120704,89.00,其他-住宅區,,,111.18,住商用,鋼筋混凝土造,002,0730904,39,一層;二層;騎樓;地下層;,,,高雄市岡山區大德二路１８９號,岡山區,大紅段,05140014,00322000,,
1120518,房地(土地+建物),1,1,,4,2,2,有,透天厝,"9,600,000",,,,無,1120510,81.00,其他-住宅區,,,97.28,住商用,加強磚造,002,0701214,41,一層;二層;騎樓;,,,高雄市岡山區華園路１８號,岡山區,大紅段,00860008,00045000,0304.其他增建,頂樓、廚房、一樓增建沿著加蓋
1120907,房地(土地+建物),1,1,,5,1,5,有,透天厝,"9,500,000",,,,無,1120823,125.00,其他-住宅區,,,108.94,住家用,見其他登記事項,001,0530301,59,一層;,,,高雄市岡山區壽天路１１０巷１３號,岡山區,岡山段,08700000,06885000,0102.傢俱設備費0504.含租約,本交易價款分配:土地價款590萬，建物價款360萬
1120828,房地(土地+建物)+車位,2,1,1,3,2,2,有,華廈(10層含以下有電梯),"9,500,000",,,,無,1110408,51.25,其他-住宅區,,,146.13,見其他登記事項,鋼筋混凝土造,005,1120503,0,四層;,0,0.00,高雄市岡山區警悟巷４５號四樓,岡山區,岡山段,07480014,06888000,0901.預售屋、或土地及建物分件登記案件,
1120906,房地(土地+建物)+車位,3,1,1,3,2,2,有,華廈(10層含以下有電梯),"9,500,000",,,"1,200,000",有,1120330,33.77,-,特定農業區,甲種建築用地,129.52,見其他登記事項,鋼筋混凝土造,005,1120602,0,三層;,"1,200,000",25.96,高雄市岡山區頂潭路３２６號三樓,岡山區,協榮段,14490000,01137000,0901.預售屋、或土地及建物分件登記案件,
1111103,房地(土地+建物),3,1,,4,2,3,有,透天厝,"9,500,000",,,,有,1090402,59.25,其他-住宅區,,,187.65,見其他登記事項,鋼筋混凝土造,004,1120111,0,一層;二層;三層;四層;屋頂突出物;,,,高雄市岡山區協和路６８巷１３弄３號,岡山區,介壽段,22380048,02410000,0901.預售屋、或土地及建物分件登記案件,
1120806,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,350,000",,,,有,1120721,32.53,其他-住宅區,,,182.18,住家用,鋼筋混凝土造,013,0950306,17,二層;,0,0.00,高雄市岡山區筧橋路３號二樓之２,岡山區,岡山段,04860000,04076000,,車位編號549號
1120815,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,220,000",,,,有,1120806,35.55,其他-住宅區,,,179.73,住家用,鋼筋混凝土造,013,0950512,17,三層;,0,0.00,高雄市岡山區岡山路９３號三樓之２,岡山區,岡山段,04620000,05130000,,本標的牆面有龜裂，賣方補貼買方新台幣壹萬參仟元整做為房屋補償金。
1120824,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"9,100,000",,,,有,1120819,12.38,其他-第一種商業區,,,113.31,見其他登記事項,鋼筋混凝土造,015,1070628,5,十二層;,0,0.00,高雄市岡山區忠誠街２０７號十二樓之６,岡山區,成功段,09150000,00847000,,
1120619,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"9,100,000",,,"1,250,000",有,1120330,31.54,-,鄉村區,乙種建築用地,110.57,見其他登記事項,鋼筋混凝土造,005,1111128,0,二層;,"1,250,000",12.65,高雄市岡山區埔路１號二樓之３,岡山區,鹽埔段,00970000,00199000,,
1120923,房地(土地+建物)+車位,3,1,1,3,2,2,有,華廈(10層含以下有電梯),"9,050,000",,,"1,300,000",有,1110217,35.04,-,特定農業區,甲種建築用地,133.69,見其他登記事項,鋼筋混凝土造,005,1120602,0,三層;,"1,300,000",26.98,高雄市岡山區頂潭路３２８號三樓,岡山區,協榮段,14490000,01141000,0901.預售屋、或土地及建物分件登記案件,
1120906,房地(土地+建物)+車位,3,1,1,3,2,2,有,華廈(10層含以下有電梯),"9,000,000",,,"850,000",有,1110325,33.77,-,特定農業區,甲種建築用地,113.56,見其他登記事項,鋼筋混凝土造,005,1120602,0,四層;,"850,000",10.01,高雄市岡山區頂潭路３２６號四樓,岡山區,協榮段,14490000,01138000,0901.預售屋、或土地及建物分件登記案件,
1120811,房地(土地+建物),1,1,,5,2,4,有,透天厝,"9,000,000",,,,無,1120621,108.00,-,鄉村區,乙種建築用地,101.56,住家用,鋼筋混凝土造,002,0681231,43,一層;二層;,,,高雄市岡山區信中街６１巷３２號,岡山區,嘉興段,14710000,00098000,0302.頂樓加蓋0305.未登記建物,
1120316,土地,1,0,,,,,無,,"9,000,000",,,,無,1120316,244.48,-,鄉村區,乙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,,岡山區,石螺段,18080000,,,
1120703,房地(土地+建物),1,1,,4,3,3,有,透天厝,"9,000,000",,,,無,1120527,70.00,其他-住宅區,,,90.19,住商用,加強磚造,002,0701115,42,一層;二層;騎樓;,,,高雄市岡山區民族路１１巷１４號,岡山區,大仁段,22780000,01589000,0302.頂樓加蓋0304.其他增建,
1120906,房地(土地+建物)+車位,3,1,1,3,2,2,有,華廈(10層含以下有電梯),"8,950,000",,,"1,000,000",有,1110217,33.77,-,特定農業區,甲種建築用地,113.56,見其他登記事項,鋼筋混凝土造,005,1120602,0,五層;,"1,000,000",10.01,高雄市岡山區頂潭路３２６號五樓,岡山區,協榮段,14490000,01139000,0901.預售屋、或土地及建物分件登記案件,
1120914,房地(土地+建物)+車位,1,1,1,2,2,2,有,華廈(10層含以下有電梯),"8,880,000",,,"1,350,000",有,1120829,29.43,-,鄉村區,乙種建築用地,105.11,見其他登記事項,鋼筋混凝土造,005,1111128,1,五層;,"1,350,000",13.75,高雄市岡山區埔路１號五樓之１,岡山區,鹽埔段,00970000,00194000,,
1120630,房地(土地+建物),1,1,,4,2,3,有,透天厝,"8,800,000",,,,無,1120521,68.00,-,一般農業區,甲種建築用地,177.31,住家用,鋼筋混凝土造,004,0850104,27,一層;二層;三層;四層;,,,高雄市岡山區光潭路９８巷３８號,岡山區,寶米段,01780000,00091000,,
1120714,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"8,800,000",,,,有,1120713,40.94,其他-住宅區,,,206.35,住家用,鋼筋混凝土造,012,0950512,17,三層;,0,0.00,高雄市岡山區岡山路１０３號三樓,岡山區,岡山段,04620000,05054000,,
1120707,房地(土地+建物),13,1,,5,2,3,有,透天厝,"8,800,000",,,,無,1120607,128.25,其他-住宅區,,,116.26,見其他登記事項,加強磚造,002,0810826,31,一層;二層;屋頂突出物;,,,高雄市岡山區和平路３９號,岡山區,和平段,11230000,00131000,0201.親友、員工、共有人或其他特殊關係間之交易,
1120821,房地(土地+建物),1,1,,5,2,5,有,透天厝,"8,680,000",,,,無,1120801,74.00,其他-住宅區,,,92.00,住商用,加強磚造,002,0701230,42,一層;二層;騎樓;,,,高雄市岡山區大仁南路１６５巷２３弄８號,岡山區,大紅段,04940007,00147000,0201.親友、員工、共有人或其他特殊關係間之交易0304.其他增建,
1120906,房地(土地+建物),3,1,,3,2,2,有,華廈(10層含以下有電梯),"8,580,000",,,,有,1120408,33.77,-,特定農業區,甲種建築用地,103.55,見其他登記事項,鋼筋混凝土造,005,1120602,0,二層;,,,高雄市岡山區頂潭路３２６號二樓,岡山區,協榮段,14490000,01136000,0901.預售屋、或土地及建物分件登記案件,
1120713,房地(土地+建物),2,1,,5,2,4,有,透天厝,"8,500,000",,,,無,1120625,75.00,其他-住宅區,,,169.91,住家用,鋼筋混凝土造,003,0801225,32,一層;二層;三層;防空避難室;屋頂突出物;夾層;,,,高雄市岡山區華園一路６３號,岡山區,大紅段,06460016,00686000,0304.其他增建,
1120721,房地(土地+建物),2,1,,6,2,3,有,透天厝,"8,500,000",,,,無,1120720,73.08,其他-住宅區,,,156.94,住家用,鋼筋混凝土造,004,0780610,34,一層;二層;三層;四層;夾層;,,,高雄市岡山區大德二路２６巷１２號,岡山區,大紅段,01120043,00469000,0302.頂樓加蓋,頂樓增建
1120829,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"8,500,000",,,,有,1120708,29.02,其他-住宅區,,,172.73,住家用,鋼筋混凝土造,012,0831230,29,十層;,0,0.00,高雄市岡山區竹圍東街１５２巷１２號十樓,岡山區,下竹圍段,00220003,01787000,,
1120720,房地(土地+建物),1,1,,4,2,3,有,透天厝,"8,400,000",,,,有,1120620,50.00,-,特定農業區,甲種建築用地,121.53,住家用,鋼筋混凝土造,004,0891009,23,一層;二層;三層;四層;,,,高雄市岡山區成功路４５１巷５號,岡山區,為隨段,06450119,00190000,,
