申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,登記日期
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,有,住宅大樓(11層含以上有電梯),"8,800,000",,,"800,000",有,1061012,,7,東金段,6.62,第四種商業區,,,127.75,見其他登記事項,見其他登記事項,26,1100702,0,三層;,"800,000",11.58,六合二路106號三樓之2,前金區,東金段,8070002,3181000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,有,住宅大樓(11層含以上有電梯),"8,590,000",,,"1,400,000",有,1070112,,7,東金段,6.67,第四種商業區,,,129.04,見其他登記事項,見其他登記事項,26,1100702,0,十一層;,"1,400,000",28.78,六合二路106號十一樓之1,前金區,東金段,8070002,3165000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,1,1,有,住宅大樓(11層含以上有電梯),"8,450,000",,,"1,500,000",有,1060912,,7,東金段,5.87,第四種商業區,,,114,見其他登記事項,見其他登記事項,26,1100702,0,二十二層;,"1,500,000",28.78,六合二路106號二十二樓之5,前金區,東金段,8070002,3242000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,1,1,有,住宅大樓(11層含以上有電梯),"7,550,000",,,"550,000",有,1060821,,7,東金段,6.07,第四種商業區,,,117.92,見其他登記事項,見其他登記事項,26,1100702,0,二十二層;,"550,000",31.94,六合二路108號二十二樓之8,前金區,東金段,8070002,3495000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"6,690,000",,,"1,400,000",有,1061211,,7,東金段,4.7,第四種商業區,,,90.95,見其他登記事項,見其他登記事項,26,1100702,0,二十三層;,"1,400,000",26.5,六合二路108號二十三樓之10,前金區,東金段,8070002,3539000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,1,2,1,有,住宅大樓(11層含以上有電梯),"6,600,000",,,"800,000",有,1100824,,7,北金段,6.34,第五種商業區,,,92.56,住家用,鋼筋混凝土造,15,1010926,9,十三層;,"800,000",7.38,七賢二路286號十三樓之1,前金區,北金段,2550000,2256000,0301.陽台外推,1100929
買賣,房地(土地+建物),1,1,,3,1,2,有,住宅大樓(11層含以上有電梯),"6,520,000",,,,有,1060928,,7,東金段,5,第四種商業區,,,95.72,見其他登記事項,見其他登記事項,26,1100702,0,六層;,,,六合二路106號六樓之3,前金區,東金段,8070002,3205000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"6,180,000",,,"700,000",有,1070326,,7,東金段,4.03,第四種商業區,,,77.8,見其他登記事項,見其他登記事項,26,1100702,0,二十六層;,"700,000",10.88,六合二路106號二十六樓之10,前金區,東金段,8070002,3349000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,150,000",,,,有,1100915,,7,博孝段,6.17,第五種商業區,,,82.63,住家用,鋼筋混凝土造,15,960208,15,六層;,,,自強二路3號六樓之3,前金區,博孝段,5360000,2529000,,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,980,000",,,"800,000",有,1061126,,7,東金段,3.9,第四種商業區,,,75.32,見其他登記事項,見其他登記事項,26,1100702,0,二十五層;,"800,000",10.88,六合二路108號二十五樓之9,前金區,東金段,8070002,3517000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,650,000",,,"700,000",有,1061109,,7,東金段,3.99,第四種商業區,,,77.02,見其他登記事項,見其他登記事項,26,1100702,0,十六層;,"700,000",11.58,六合二路106號十六樓之8,前金區,東金段,8070002,3295000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,550,000",,,"550,000",有,1061006,,7,東金段,3.94,第四種商業區,,,76.31,見其他登記事項,見其他登記事項,26,1100702,0,十七層;,"550,000",10.88,六合二路108號十七樓之9,前金區,東金段,8070002,3510000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,550,000",,,"550,000",有,1061006,,7,東金段,3.94,第四種商業區,,,76.31,見其他登記事項,見其他登記事項,26,1100702,0,十七層;,"550,000",10.88,六合二路108號十七樓之10,前金區,東金段,8070002,3533000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,550,000",,,"550,000",有,1061006,,7,東金段,3.94,第四種商業區,,,76.31,見其他登記事項,見其他登記事項,26,1100702,0,十六層;,"550,000",10.88,六合二路108號十六樓之9,前金區,東金段,8070002,3509000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,530,000",,,"550,000",有,1061013,,7,東金段,3.97,第四種商業區,,,76.65,見其他登記事項,見其他登記事項,26,1100702,0,十四層;,"550,000",10.88,六合二路108號十四樓之9,前金區,東金段,8070002,3507000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,460,000",,,"550,000",有,1061108,,7,東金段,4.01,第四種商業區,,,77.73,見其他登記事項,見其他登記事項,26,1100702,0,九層;,"550,000",10.53,六合二路108號九樓之11,前金區,東金段,8070002,3548000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,380,000",,,,有,1070406,,7,東金段,3.52,第四種商業區,,,67.69,見其他登記事項,見其他登記事項,26,1100702,0,十七層;,,,六合二路106號十七樓之5,前金區,東金段,8070002,3237000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,380,000",,,,有,1070202,,7,東金段,3.49,第四種商業區,,,66.92,見其他登記事項,見其他登記事項,26,1100702,0,二十五層;,,,六合二路108號二十五樓之11,前金區,東金段,8070002,3562000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,310,000",,,,有,1061211,,7,東金段,3.37,第四種商業區,,,64.44,見其他登記事項,見其他登記事項,26,1100702,0,二十三層;,,,六合二路108號二十三樓之9,前金區,東金段,8070002,3516000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,300,000",,,"550,000",有,1061021,,7,東金段,3.69,第四種商業區,,,71.59,見其他登記事項,見其他登記事項,26,1100702,0,十九層;,"550,000",10.53,六合二路108號十九樓之2,前金區,東金段,8070002,3390000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,150,000",,,,有,1061217,,7,東金段,3.37,第四種商業區,,,64.44,見其他登記事項,見其他登記事項,26,1100702,0,二十五層;,,,六合二路108號二十五樓之10,前金區,東金段,8070002,3540000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,130,000",,,"550,000",有,1061003,,7,東金段,4.01,第四種商業區,,,77.56,見其他登記事項,見其他登記事項,26,1100702,0,三層;,"550,000",11.58,六合二路106號三樓之6,前金區,東金段,8070002,3244000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,070,000",,,"650,000",有,1060913,,7,東金段,4.89,第四種商業區,,,95.21,見其他登記事項,見其他登記事項,26,1100702,0,三層;,"650,000",31.94,六合二路108號三樓之10,前金區,東金段,8070002,3519000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"4,960,000",,,"650,000",有,1060913,,7,東金段,5.02,第四種商業區,,,97.71,見其他登記事項,見其他登記事項,26,1100702,0,四層;,"650,000",31.94,六合二路108號四樓之9,前金區,東金段,8070002,3497000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,900,000",,,,有,1070511,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,十三層;,,,六合二路108號十三樓之9,前金區,東金段,8070002,3506000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,900,000",,,,有,1070107,,7,東金段,3.56,第四種商業區,,,68.32,見其他登記事項,見其他登記事項,26,1100702,0,十層;,,,六合二路106號十樓之7,前金區,東金段,8070002,3271000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,900,000",,,,有,1070511,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,十三層;,,,六合二路108號十三樓之10,前金區,東金段,8070002,3529000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,880,000",,,,有,1061022,,7,東金段,3.52,第四種商業區,,,67.69,見其他登記事項,見其他登記事項,26,1100702,0,十一層;,,,六合二路106號十一樓之5,前金區,東金段,8070002,3231000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,880,000",,,,有,1061115,,7,東金段,3.49,第四種商業區,,,67.19,見其他登記事項,見其他登記事項,26,1100702,0,六層;,,,六合二路108號六樓之11,前金區,東金段,8070002,3545000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,860,000",,,,有,1060907,,7,東金段,3.41,第四種商業區,,,65.43,見其他登記事項,見其他登記事項,26,1100702,0,十八層;,,,六合二路108號十八樓之10,前金區,東金段,8070002,3534000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,860,000",,,,有,1070115,,7,東金段,3.52,第四種商業區,,,67.69,見其他登記事項,見其他登記事項,26,1100702,0,十一層;,,,六合二路106號十一樓之6,前金區,東金段,8070002,3252000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,780,000",,,,有,1070228,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,十三層;,,,六合二路106號十三樓之8,前金區,東金段,8070002,3292000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,680,000",,,,有,1061022,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,十層;,,,六合二路108號十樓之9,前金區,東金段,8070002,3503000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,680,000",,,,有,1061022,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,十層;,,,六合二路108號十樓之10,前金區,東金段,8070002,3526000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,660,000",,,,有,1060919,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,七層;,,,六合二路108號七樓之10,前金區,東金段,8070002,3523000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,650,000",,,,有,1060902,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,五層;,,,六合二路106號五樓之9,前金區,東金段,8070002,3307000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,650,000",,,,有,1061017,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,七層;,,,六合二路108號七樓之9,前金區,東金段,8070002,3500000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,560,000",,,,有,1060911,,7,東金段,3.3,第四種商業區,,,63.26,見其他登記事項,見其他登記事項,26,1100702,0,三層;,,,六合二路106號三樓之8,前金區,東金段,8070002,3282000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,520,000",,,,有,1060902,,7,東金段,3.49,第四種商業區,,,67.19,見其他登記事項,見其他登記事項,26,1100702,0,五層;,,,六合二路108號五樓之11,前金區,東金段,8070002,3544000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"4,410,000",,,,有,1060902,,7,東金段,3.43,第四種商業區,,,65.77,見其他登記事項,見其他登記事項,26,1100702,0,五層;,,,六合二路108號五樓之10,前金區,東金段,8070002,3521000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"1,630,000",,,,有,1100818,,7,前金段,5.52,第四種商業區,,,46.84,無建物主要用途資料,鋼筋混凝土造,10,700805,40,六層;,,,瑞源路84號6樓之3,前金區,前金段,400004,7180000,,1100929
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"28,800,000",,,,有,1100802,,8,林德官段一小段,24.48,第五種住宅區,,,281.04,住家用,鋼筋混凝土造,14,1051011,5,六層;,0,39.9,青年一路13號六樓,苓雅區,林德官段一小段,26700000,21039000,,1100929
買賣,房地(土地+建物),1,1,,,,,無,透天厝,"14,080,000",,,,無,1100625,壹樓.頂樓,8,過田子段,80,第四種住宅區,,,165.82,無建物主要用途資料,加強磚造,3,561217,54,一層;二層;三層;騎樓;,,,永康街63號,苓雅區,過田子段,10240001,4177000,0304.其他增建,1100929
買賣,房地(土地+建物),2,1,,2,1,1,有,華廈(10層含以下有電梯),"10,500,000",,,,有,1100908,,8,意誠段,12.13,第四種商業區,,,84.4,無建物主要用途資料,鋼筋混凝土造,9,661028,44,一層;騎樓;,,,三多四路104號,苓雅區,意誠段,3870000,18000,,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,100,000",,,,有,1100815,,8,五塊厝段二小段,23.9,第二種特定商業專用區,,,141.37,住家用,鋼筋混凝土造,13,1000901,10,三層;,0,13.19,至誠路79號三樓之1,苓雅區,五塊厝段二小段,26010000,20666000,,1100929
買賣,房地(土地+建物),1,1,,,,,無,透天厝,"9,000,000",,,,無,1100807,,8,過田子段,50,第五種商業區,,,88.87,住商用,加強磚造,2,560608,54,一層;二層;騎樓;,,,永康街94號,苓雅區,過田子段,10000003,5000,,1100929
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"7,160,000",,,,有,1100729,,8,五塊厝段,9.96,第三種住宅區,,,91.4,見其他登記事項,見其他登記事項,15,1081119,2,三層;,,,身修路55號三樓,苓雅區,五塊厝段,19490000,21992000,,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"6,430,000",,,,有,1100812,,8,苓洲段,6.86,第四種商業區,,,74.94,見其他登記事項,鋼筋混凝土造,15,1090926,1,十二層;,,,青年二路123號十二樓之1,苓雅區,苓洲段,5370005,4228000,,1100929
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,200,000",,,,有,1100903,室內格局變動：2房改1房,8,林德官段,3.9,第五種商業區,,,72.47,見其他登記事項,見其他登記事項,29,1070911,3,十層;,,,七賢一路121號十樓之11,苓雅區,林德官段,12940023,21647000,,1100929
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"14,600,000",,,,有,1100616,,9,光華段,29.18,第四種住宅區,,,214.98,住家用,見其他登記事項,15,1000511,10,十層;,0,14.31,二聖一路89號十樓,前鎮區,光華段,5660000,7381000,,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,150,000",,,,有,1090413,,9,竹北段一小段,19.7,第四種住宅區,,,169.5,見其他登記事項,見其他登記事項,15,1100806,0,九層;,0,33.05,英明路19號九樓,前鎮區,竹北段一小段,20670000,4608000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,060,000",,,,有,1090415,,9,竹北段一小段,19.7,第四種住宅區,,,169.5,見其他登記事項,見其他登記事項,15,1100806,0,七層;,0,33.05,英明路19號七樓,前鎮區,竹北段一小段,20670000,4606000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,060,000",,,,有,1090414,,9,竹北段一小段,19.7,第四種住宅區,,,169.5,見其他登記事項,見其他登記事項,15,1100806,0,八層;,0,33.05,英明路19號八樓,前鎮區,竹北段一小段,20670000,4607000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,040,000",,,,有,1090511,,9,竹北段一小段,19.7,第四種住宅區,,,169.5,見其他登記事項,見其他登記事項,15,1100806,0,五層;,0,33.05,英明路19號五樓,前鎮區,竹北段一小段,20670000,4604000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,880,000",,,,有,1100420,,9,竹北段一小段,18.69,第四種住宅區,,,160.92,見其他登記事項,見其他登記事項,15,1100806,0,十二層;,0,33.05,英明路9號十二樓,前鎮區,竹北段一小段,20670000,4555000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,800,000",,,,有,1090426,,9,竹北段一小段,19.7,第四種住宅區,,,169.5,見其他登記事項,見其他登記事項,15,1100806,0,六層;,0,33.05,英明路19號六樓,前鎮區,竹北段一小段,20670000,4605000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,690,000",,,,有,1090427,,9,竹北段一小段,17.78,第四種住宅區,,,160.64,見其他登記事項,見其他登記事項,15,1100806,0,十四層;,0,33.05,英明路17號十四樓,前鎮區,竹北段一小段,20670000,4627000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,580,000",,,,有,1091021,,9,竹北段一小段,17.56,第四種住宅區,,,159.1,見其他登記事項,見其他登記事項,15,1100806,0,十四層;,0,33.05,英明路11號十四樓,前鎮區,竹北段一小段,20670000,4571000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,530,000",,,,有,1091030,,9,竹北段一小段,17.78,第四種住宅區,,,160.64,見其他登記事項,見其他登記事項,15,1100806,0,十三層;,0,33.05,英明路17號十三樓,前鎮區,竹北段一小段,20670000,4626000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,450,000",,,,有,1100708,,9,光華段一小段,8.38,第五種住宅區,,,184.52,住家用,鋼筋混凝土造,27,841212,26,二十五層;,0,0,民權二路378號二十五樓之5,前鎮區,光華段一小段,20700000,5425000,,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,400,000",,,,有,1090417,,9,竹北段一小段,17.78,第四種住宅區,,,160.64,見其他登記事項,見其他登記事項,15,1100806,0,九層;,0,33.05,英明路17號九樓,前鎮區,竹北段一小段,20670000,4622000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,400,000",,,,有,1090420,,9,竹北段一小段,17.78,第四種住宅區,,,157.38,見其他登記事項,見其他登記事項,15,1100806,0,十層;,0,29.8,英明路17號十樓,前鎮區,竹北段一小段,20670000,4623000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,130,000",,,,有,1100507,,9,竹北段一小段,17.78,第四種住宅區,,,160.64,見其他登記事項,見其他登記事項,15,1100806,0,六層;,0,33.05,英明路17號六樓,前鎮區,竹北段一小段,20670000,4619000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,600,000",,,,有,1090418,,9,竹北段一小段,17.78,第四種住宅區,,,157.38,見其他登記事項,見其他登記事項,15,1100806,0,四層;,0,29.8,英明路17號四樓,前鎮區,竹北段一小段,20670000,4617000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,500,000",,,,有,1090509,,9,竹北段一小段,17.56,第四種住宅區,,,159.1,見其他登記事項,見其他登記事項,15,1100806,0,五層;,0,33.05,英明路11號五樓,前鎮區,竹北段一小段,20670000,4562000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,240,000",,,,有,1090504,,9,竹北段一小段,15.79,第四種住宅區,,,138.49,見其他登記事項,見其他登記事項,15,1100806,0,十四層;,0,33.05,英明路21號十四樓,前鎮區,竹北段一小段,20670000,4599000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,150,000",,,,有,1100831,,9,憲德段一小段,9.78,第五種住宅區,,,203.61,住家用,鋼筋混凝土造,27,860527,24,二十一層;,0,24.05,民權二路230號二十一樓,前鎮區,憲德段一小段,8040000,2557000,,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,130,000",,,,有,1100118,,9,竹北段一小段,15.75,第四種住宅區,,,138.02,見其他登記事項,見其他登記事項,15,1100806,0,十二層;,0,33.05,英明路7號十二樓,前鎮區,竹北段一小段,20670000,4541000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"10,130,000",,,,有,1100115,,9,竹北段一小段,15.79,第四種住宅區,,,138.49,見其他登記事項,見其他登記事項,15,1100806,0,十一層;,0,33.05,英明路21號十一樓,前鎮區,竹北段一小段,20670000,4596000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,950,000",,,,有,1090421,,9,竹北段一小段,15.75,第四種住宅區,,,134.76,見其他登記事項,見其他登記事項,15,1100806,0,十三層;,0,29.8,英明路7號十三樓,前鎮區,竹北段一小段,20670000,4542000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,950,000",,,,有,1090515,,9,竹北段一小段,15.75,第四種住宅區,,,138.02,見其他登記事項,見其他登記事項,15,1100806,0,十一層;,0,33.05,英明路7號十一樓,前鎮區,竹北段一小段,20670000,4540000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,440,000",,,,有,1090901,,9,竹北段一小段,15.79,第四種住宅區,,,121.97,見其他登記事項,見其他登記事項,15,1100806,0,十五層;,0,16.53,英明路21號十五樓,前鎮區,竹北段一小段,20670000,4600000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,090,000",,,,有,1100508,,9,竹北段一小段,15.75,第四種住宅區,,,121.49,見其他登記事項,見其他登記事項,15,1100806,0,七層;,0,16.53,英明路7號七樓,前鎮區,竹北段一小段,20670000,4536000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,030,000",,,,有,1090718,,9,竹北段一小段,15.75,第四種住宅區,,,121.49,見其他登記事項,見其他登記事項,15,1100806,0,六層;,0,16.53,英明路7號六樓,前鎮區,竹北段一小段,20670000,4535000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"8,900,000",,,,有,1090521,,9,竹北段一小段,15.79,第四種住宅區,,,121.97,見其他登記事項,見其他登記事項,15,1100806,0,六層;,0,16.53,英明路21號六樓,前鎮區,竹北段一小段,20670000,4591000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"8,800,000",,,,有,1100710,,9,竹北段一小段,15.75,第四種住宅區,,,121.49,見其他登記事項,見其他登記事項,15,1100806,0,二層;,0,16.53,英明路7號二樓,前鎮區,竹北段一小段,20670000,4531000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"8,500,000",,,,有,1090825,,9,竹北段一小段,15.75,第四種住宅區,,,121.49,見其他登記事項,見其他登記事項,15,1100806,0,三層;,0,16.53,英明路7號三樓,前鎮區,竹北段一小段,20670000,4532000,0901.預售屋、或土地及建物分件登記案件,1100929
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"8,220,000",,,,有,1090923,,9,竹北段一小段,13.44,第四種住宅區,,,108.56,見其他登記事項,見其他登記事項,15,1100806,0,十三層;,0,16.53,英明路13號十三樓,前鎮區,竹北段一小段,20670000,4584000,0901.預售屋、或土地及建物分件登記案件,1100929
