申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),7800000,,,,Y,1100115,夾層;其他增建;有木質裝潢、屋況佳、採光明亮。,18,2227,31.2,其他:第一種住宅區,,,102.47,住家用,鋼筋混凝土造,10,850829,24,五層,,,明湖路89之11號五樓,鳥松區,育才段
買賣,土地,1,0,,,,,Y,,1801600,,,,N,1100205,(包含)公共設施保留地(用地);道路用地,18,2219,63.05,其他:道路用地,,,,,,,,,,,,林內段291-2地號,鳥松區,林內段
買賣,房地(土地+建物),1,1,,3,2,2,Y,透天厝,7400000,,,,N,1100120,其他增建;1樓增建.2樓廚房,18,2243,73.21,其他:住宅區(住一),,,188.97,住商用,鋼筋混凝土造,2,821111,27,一層;二層;屋頂突出物;騎樓;夾層;地下層,,,中山路158之2號,鳥松區,大竹段
買賣,土地,1,0,,,,,Y,,3150400,,,,N,1100220,(包含)公共設施保留地(用地);道路用地,18,2219,110.25,其他:道路用地,,,,,,,,,,,,林內段291-2地號,鳥松區,林內段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),5375000,,,,Y,1100228,附贈家電及固定燈飾全部,18,2227,20.23,其他:第一種住宅區,,,173.11,住家用,鋼筋混凝土造,17,850816,25,九層,0,0,澄湖路215號九樓之6,鳥松區,育才段
買賣,房地(土地+建物),3,1,,5,2,3,Y,透天厝,8800000,,,,N,1100309,陽台外推;附贈流理台1具，抽油煙機1具，瓦斯爐1具及固定燈飾全部,18,2219,109.5,其他:第二種住宅區,,,192.22,住家用,鋼筋混凝土造,4,840407,26,一層;二層;三層;四層;屋頂突出物,,,山腳路242之7號,鳥松區,林內段
買賣,房地(土地+建物),2,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2585000,,,,Y,1100307,陽台部分外推,18,2212,8.8,其他:第四種住宅區,,,71.39,住家用,鋼筋混凝土造,14,890121,21,四層,,,大埤路力行巷118號四樓,鳥松區,鳳松段
買賣,房地(土地+建物),1,1,,4,2,4,Y,透天厝,1000000,,,,N,1100310,親友、員工、共有人或其他特殊關係間之交易;賣方原始出資額為買賣價金,18,2214,31.5,其他:第三種住宅區,,,97.94,見其他登記事項,見其他登記事項,4,1090508,1,一層;二層;三層;四層;見其他登記事項,,,中正路恆山南巷40號,鳥松區,長庚段
買賣,土地,2,0,,,,,Y,,69115200,,,,N,1091224,地上物贈與，不計入總價,18,2219,952,其他:第二種住宅區,,,,,,,,,,,,林內段483-0地號,鳥松區,林內段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,31000000,,,,N,1080604,,18,2239,178.28,其他:第三種住宅區,,,405.64,見其他登記事項,見其他登記事項,5,1100202,0,一層;二層;三層;四層;五層;見其他登記事項,,,育成一街126號,鳥松區,育仁段
買賣,土地,3,0,,,,,Y,,43672000,,,,N,1090911,,18,2226,721.89,其他:第三種住宅區,,,,,,,,,,,,育英段39-0地號,鳥松區,育英段
買賣,土地,1,0,,,,,Y,,4186560,,,,N,1091030,,18,2219,173,其他:第一種住宅區,,,,,,,,,,,,林內段196-0地號,鳥松區,林內段
買賣,土地,4,0,,,,,Y,,62000000,,,,N,1091105,,18,2235,1879.05,,一般農業區,丁種建築用地,,,,,,,,,,松埔段237-2地號,鳥松區,松埔段
買賣,房地(土地+建物),2,1,,5,2,4,Y,透天厝,13650000,,,,N,1091014,,18,2219,171,其他:第三種住宅區,,,250.35,住家用,鋼筋混凝土造,4,790428,30,一層;二層;三層;四層;屋頂突出物,,,昌武街46號,鳥松區,林內段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,15990000,,,,N,1091114,,18,2238,119.33,其他:住宅區(住二),,,193.22,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街133號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16000000,,,,N,1091116,,18,2238,119.98,其他:住宅區(住二),,,193.03,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街137號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16000000,,,,N,1091107,,18,2238,136.99,其他:住宅區(住二),,,204.42,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街127號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,15600000,,,,N,1091115,,18,2238,120.31,其他:住宅區(住二),,,193.03,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街139號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,14000000,,,,N,1091107,,18,2228,115.57,其他:住宅區(住一),,,193.82,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,大同路29巷19號,鳥松區,大同段
買賣,房地(土地+建物),1,1,,5,4,5,Y,透天厝,16380000,,,,Y,1091110,,18,2219,159.19,其他:第一種住宅區,,,369.96,住家用,鋼筋混凝土造,4,850325,25,一層;二層;三層;四層;屋頂突出物;地下層,,,球場路193巷13號,鳥松區,林內段
買賣,土地,3,0,,,,,Y,,69876800,,,,N,1090921,,18,2215,825,其他:第二種住宅區,,,,,,,,,,,,圓山段456-0地號,鳥松區,圓山段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,15800000,,,,N,1091113,,18,2228,147.21,其他:住宅區(住一),,,191.89,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,大同路29巷17號,鳥松區,大同段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16500000,,,,N,1091110,,18,2228,136.16,其他:住宅區(住一),,,193.82,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,松埔路60之2號,鳥松區,大同段
買賣,房地(土地+建物),1,1,,4,2,7,Y,透天厝,39980000,,,,N,1091114,,18,2218,135,其他:第二種住宅區,,,433.74,見其他登記事項,見其他登記事項,5,1080304,2,一層;二層;三層;四層;五層;見其他登記事項,,,大明街38號,鳥松區,青雲段
買賣,土地,2,0,,,,,Y,,39009600,,,,N,1090921,,18,2226,614.16,其他:第三種住宅區,,,,,,,,,,,,育英段40-0地號,鳥松區,育英段
買賣,房地(土地+建物),3,1,,5,2,4,Y,透天厝,26380000,,,,Y,1091116,,18,2227,164.28,其他:第一種住宅區,,,441.22,見其他登記事項,鋼筋混凝土造,5,961120,13,一層;二層;三層;四層;五層;地下一層,,,澄湖路176巷11號,鳥松區,育才段
買賣,房地(土地+建物),2,1,,6,2,4,Y,透天厝,28800000,,,,N,1091103,,18,2218,110.53,其他:第三種住宅區,,,337.78,見其他登記事項,見其他登記事項,5,1060125,4,一層;二層;三層;四層;五層,,,文賢街47號,鳥松區,青雲段
買賣,土地,1,0,,,,,Y,,6000000,,,,N,1090623,,18,2241,1398.59,,一般農業區,農牧用地,,,,,,,,,,埔嶺段7-80地號,鳥松區,埔嶺段
買賣,土地,3,0,,,,,Y,,9000000,,,,N,1090623,,18,2241,2047.6,,一般農業區,農牧用地,,,,,,,,,,埔嶺段7-81地號,鳥松區,埔嶺段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,13500000,,,,N,1091119,,18,2213,77.2,其他:遊樂商業區,,,200.69,見其他登記事項,見其他登記事項,5,1090824,0,一層;二層;三層;四層;五層,,,忠信街60巷8號,鳥松區,山水段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,13200000,,,,N,1091119,,18,2213,74.2,其他:遊樂商業區,,,200.69,見其他登記事項,見其他登記事項,5,1090824,0,一層;二層;三層;四層;五層,,,忠信街60巷2號,鳥松區,山水段
買賣,土地,5,0,,,,,Y,,338588250,,,,N,1091105,,18,2215,3444,其他:第一種住宅區,,,,,,,,,,,,圓山段418-0地號,鳥松區,圓山段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,30800000,,,,N,1091119,,18,2238,169.03,其他:住宅區(住二),,,415.77,見其他登記事項,見其他登記事項,5,1090811,0,一層;二層;三層;四層;五層;見其他登記事項,,,美勝五街78號,鳥松區,神農段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,13000000,,,,N,1091116,,18,2213,77.2,其他:遊樂商業區,,,203.57,見其他登記事項,見其他登記事項,5,1090824,0,一層;二層;三層;四層;五層,,,忠信街60巷7號,鳥松區,山水段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,29600000,,,,N,1091101,,18,2239,132.63,其他:第三種住宅區,,,354,見其他登記事項,見其他登記事項,5,1100202,0,一層;二層;三層;四層;五層;見其他登記事項,,,育成一街120號,鳥松區,育仁段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,28000000,,,,N,1080911,,18,2239,147.56,其他:第三種住宅區,,,358.8,見其他登記事項,見其他登記事項,5,1100202,0,一層;二層;三層;四層;五層;見其他登記事項,,,育成一街118號,鳥松區,育仁段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,27000000,,,,N,1090325,,18,2239,134.13,其他:第三種住宅區,,,367.73,見其他登記事項,見其他登記事項,5,1100202,0,一層;二層;三層;四層;五層;見其他登記事項,,,琅環三街12號,鳥松區,育仁段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,27000000,,,,N,1090325,,18,2239,134.37,其他:第三種住宅區,,,367.73,見其他登記事項,見其他登記事項,5,1100202,0,一層;二層;三層;四層;五層;見其他登記事項,,,琅環三街16號,鳥松區,育仁段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,27500000,,,,N,1090518,,18,2239,129.04,其他:第三種住宅區,,,354,見其他登記事項,見其他登記事項,5,1100202,0,一層;二層;三層;四層;五層;見其他登記事項,,,育成一街122號,鳥松區,育仁段
買賣,土地,2,0,,,,,Y,,32500000,,,,N,1080630,,18,2208,2200,其他:農業區,,,,,,,,,,,,埔段1083-0地號,鳥松區,埔段
買賣,房地(土地+建物),1,1,,4,2,4,Y,透天厝,17200000,,,,Y,1090918,,18,2227,89.26,其他:第一種住宅區,,,213.81,見其他登記事項,見其他登記事項,4,1091120,0,一層;二層;三層;四層;見其他登記事項,,,濱湖路335巷6號,鳥松區,育才段
買賣,房地(土地+建物),1,1,,4,2,4,Y,透天厝,17200000,,,,Y,1090918,,18,2227,89.26,其他:第一種住宅區,,,216.99,見其他登記事項,見其他登記事項,4,1091120,0,一層;二層;三層;四層;見其他登記事項,,,濱湖路335巷5號,鳥松區,育才段
買賣,房地(土地+建物),1,1,,4,2,4,Y,透天厝,19200000,,,,Y,1090817,,18,2227,96,其他:第一種住宅區,,,267.74,見其他登記事項,見其他登記事項,4,1091120,0,一層;二層;三層;四層;見其他登記事項,,,濱湖路335巷13號,鳥松區,育才段
買賣,房地(土地+建物),1,1,,4,2,4,Y,透天厝,17000000,,,,Y,1091115,,18,2227,89.26,其他:第一種住宅區,,,214.8,見其他登記事項,見其他登記事項,4,1091120,0,一層;二層;三層;四層;見其他登記事項,,,濱湖路335巷15號,鳥松區,育才段
買賣,房地(土地+建物),1,1,,5,2,5,Y,透天厝,26300000,,,,Y,1091019,,18,2227,109.08,其他:第一種住宅區,,,335.97,見其他登記事項,見其他登記事項,5,1091120,0,一層;二層;三層;四層;五層;見其他登記事項,,,濱湖路329號,鳥松區,育才段
買賣,房地(土地+建物),2,1,,3,2,3,Y,透天厝,3000000,,,,N,1091123,,18,2228,90.67,其他:住宅區(住一),,,148.65,住家用,鋼筋混凝土造,3,751020,34,一層;二層;三層,,,松埔路62巷10號,鳥松區,大同段
買賣,房地(土地+建物),10,1,,6,2,8,Y,透天厝,28000000,,,,Y,1091124,,18,2219,375.12,其他:第二種住宅區,,,367.65,住家用,鋼筋混凝土造,4,780520,32,一層;二層;三層;四層;屋頂突出物,,,球場路文心巷2號,鳥松區,林內段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),10320000,,,,Y,1091204,,18,2233,20.83,其他:第三種住宅區,,,158.69,見其他登記事項,鋼筋混凝土造,15,1030312,7,九層,0,20.86,永善路18號九樓,鳥松區,大埤段
買賣,房地(土地+建物),4,1,,3,2,2,Y,透天厝,4700000,,,,N,1091208,,18,2224,99.45,其他:商業區,,,101.68,住商用,加強磚造,2,650531,45,一層;二層;騎樓,,,高碼一路27號,鳥松區,仁美段
買賣,房地(土地+建物),2,1,,4,2,2,Y,透天厝,5500000,,,,N,1091204,,18,2213,63.59,其他:第四種住宅區,,,126.52,住商用,鋼筋混凝土造,3,770128,33,一層;二層;三層;屋頂突出物,,,忠誠路41巷2弄6號,鳥松區,山水段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,7400000,,,,N,1091127,,18,2243,95.06,其他:住宅區(住一),,,215.41,住家用,鋼筋混凝土造,2,821111,27,一層;二層;屋頂突出物;夾層;地下層,,,中山路150巷2號,鳥松區,大竹段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16000000,,,,N,1091121,,18,2238,119.01,其他:住宅區(住二),,,193.22,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街131號,鳥松區,神農段
買賣,土地,2,0,,,,,Y,,16434775,,,,N,1091211,,18,2226,236.22,其他:第三種住宅區,,,,,,,,,,,,育英段40-0地號,鳥松區,育英段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,20880000,,,,N,1091129,,18,2238,182.71,其他:住宅區(住二),,,262.36,見其他登記事項,鋼筋混凝土造,3,1010919,8,一層;二層;三層;見其他登記事項,,,美勝六街117號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16880000,,,,N,1091122,,18,2228,145.85,其他:住宅區(住一),,,196.38,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,松埔路60之3號,鳥松區,大同段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,7180000,,,,N,1091204,,18,2243,92,其他:住宅區(住一),,,197.73,住家用,鋼筋混凝土造,2,821111,27,一層;二層;屋頂突出物;夾層;地下層,,,中山路160巷25號,鳥松區,大竹段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,15100000,,,,N,1091121,,18,2228,126.54,其他:住宅區(住一),,,193.82,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,松埔路60之1號,鳥松區,大同段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7220000,,,1200000,Y,1091120,,18,2213,23.07,其他:第四種住宅區,,,143.04,見其他登記事項,鋼筋混凝土造,15,1051107,4,十二層,1200000,27.01,忠義路270號十二樓,鳥松區,山水段
買賣,房地(土地+建物),2,1,,5,3,7,Y,透天厝,30000000,,,,Y,1091122,,18,2227,149.64,其他:第一種住宅區,,,375.28,見其他登記事項,見其他登記事項,5,1070118,3,一層;二層;三層;四層;五層;見其他登記事項,,,濱湖路379巷21弄7號,鳥松區,育才段
買賣,土地,1,0,,,,,Y,,378744,,,,N,1091224,,18,2219,18.35,其他:道路用地,,,,,,,,,,,,林內段626-0地號,鳥松區,林內段
買賣,土地,1,0,,,,,Y,,15000000,,,,N,1091222,,18,2202,1009,其他:農業區,,,,,,,,,,,,夢裡段1049-0地號,鳥松區,夢裡段
買賣,房地(土地+建物),2,1,,5,2,3,Y,透天厝,14300000,,,,N,1091129,,18,2228,122.05,其他:住宅區(住一),,,196.2,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,松埔路60之5號,鳥松區,大同段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,14800000,,,,N,1091129,,18,2228,114.77,其他:住宅區(住一),,,193.82,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,大同路29巷21號,鳥松區,大同段
買賣,房地(土地+建物),1,1,,4,3,4,Y,透天厝,15000000,,,,N,1091130,,18,2218,90.5,其他:第三種住宅區,,,147.95,住家用,鋼筋混凝土造,4,770303,33,一層;二層;三層;四層;屋頂突出物,,,本路98之1號,鳥松區,青雲段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,15300000,,,,N,1091228,,18,2228,123.9,其他:住宅區(住一),,,196.2,見其他登記事項,見其他登記事項,3,1090928,0,一層;二層;三層;見其他登記事項,,,松埔路60號,鳥松區,大同段
買賣,房地(土地+建物),2,1,,5,2,4,Y,透天厝,12000000,,,,N,1091208,,18,2216,76.43,其他:第三種住宅區,,,212.49,住家用,鋼筋混凝土造,5,930401,17,一層;二層;三層;四層;五層,,,大華路61號,鳥松區,大華段
買賣,土地,2,0,,,,,Y,,25150000,,,,N,1091121,,18,2206,668,其他:農業區,,,,,,,,,,,,大腿段1295-2地號,鳥松區,大腿段
買賣,土地,1,0,,,,,Y,,51000000,,,,N,1091201,,18,2222,2849.61,其他:農業區,,,,,,,,,,,,美德段95-0地號,鳥松區,美德段
買賣,土地,1,0,,,,,Y,,6750000,,,,N,1091218,,18,2230,97.97,其他:住宅區(住二),,,,,,,,,,,,大德段一小段2-0地號,鳥松區,大德段一小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2270000,,,,Y,1091220,,18,2235,8.91,,鄉村區,乙種建築用地,71.16,住家用,鋼筋混凝土造,15,860204,24,八層,,,松埔北巷2之96號八樓之3,鳥松區,松埔段
買賣,房地(土地+建物),2,1,,7,2,6,Y,透天厝,35000000,,,,N,1091205,,18,2227,194.03,其他:第一種住宅區,,,389.62,見其他登記事項,見其他登記事項,4,1070723,2,一層;二層;三層;四層;見其他登記事項,,,濱湖路452號,鳥松區,育才段
買賣,土地,2,0,,,,,Y,,13500000,,,,N,1091127,,18,2228,1165.25,其他:公園用地,,,,,,,,,,,,大同段610-0地號,鳥松區,大同段
買賣,房地(土地+建物),2,1,,5,3,7,Y,透天厝,30000000,,,,Y,1091122,,18,2227,135.12,其他:第一種住宅區,,,330.27,見其他登記事項,見其他登記事項,5,1070118,3,一層;二層;三層;四層;五層;見其他登記事項,,,濱湖路379巷21弄12號,鳥松區,育才段
買賣,房地(土地+建物),2,1,,5,2,7,Y,透天厝,33500000,,,,Y,1091209,,18,2227,149.64,其他:第一種住宅區,,,358.65,見其他登記事項,見其他登記事項,5,1070118,3,一層;二層;三層;四層;五層;見其他登記事項,,,濱湖路379巷31號,鳥松區,育才段
買賣,房地(土地+建物)+車位,1,1,2,4,2,3,Y,住宅大樓(11F含以上有電梯),16000000,,,,Y,1100106,,18,2227,74.95,其他:第一種住宅區,,,350.17,見其他登記事項,鋼筋混凝土造,14,970805,12,六層,0,29.32,澄湖路192號六樓之2,鳥松區,育才段
買賣,房地(土地+建物),1,1,,6,3,7,Y,透天厝,26200000,,,,N,1091203,,18,2238,226.43,其他:住宅區(住二),,,379.79,住家用,鋼筋混凝土造,4,1050412,5,一層;二層;三層;四層,,,美勝六街93號,鳥松區,神農段
買賣,土地,1,0,,,,,Y,,5000000,,,,N,1091223,,18,2228,157.99,其他:商業區,,,,,,,,,,,,大同段428-2地號,鳥松區,大同段
買賣,房地(土地+建物)+車位,2,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),14700000,,,,Y,1091224,,18,2212,104.5,其他:第一種住宅區,,,285.3,住家用,鋼筋混凝土造,14,750518,35,十四層,0,0,大埤路涵碧巷15之58號十四樓,鳥松區,鳳松段
買賣,土地,2,0,,,,,Y,,8800000,,,,N,1091223,,18,2240,4431.55,,一般農業區,農牧用地,,,,,,,,,,灣裡段34-0地號,鳥松區,灣裡段
買賣,土地,1,0,,,,,Y,,13610000,,,,N,1091210,,18,2220,180.01,其他:第三種住宅區,,,,,,,,,,,,夢清段79-74地號,鳥松區,夢清段
買賣,房地(土地+建物),2,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),3700000,,,,Y,1091212,,18,2213,25.48,其他:遊樂商業中心,,,100.7,見使用執照,鋼筋混凝土造,15,770325,33,四層,,,大埤路27之24號四樓,鳥松區,山水段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2250000,,,,Y,1091204,,18,2227,8.38,其他:第一種住宅區,,,52.8,住家用,鋼筋混凝土造,17,850816,24,九層,,,澄湖路215號九樓之1,鳥松區,育才段
買賣,土地,1,0,,,,,Y,,12650000,,,,N,1091207,,18,2204,953,其他:農業區,,,,,,,,,,,,崎子段1446-0地號,鳥松區,崎子段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),21100000,,,1500000,Y,1091216,,18,2227,55.25,其他:第一種住宅區,,,273.4,見其他登記事項,鋼筋混凝土造,15,970115,13,七層,1500000,27.72,明湖路1號七樓之1,鳥松區,育才段
買賣,土地,1,0,,,,,Y,,868000,,,,N,1091229,,18,2213,165.07,其他:公園用地(兼作調節池使用),,,,,,,,,,,,山水段889-0地號,鳥松區,山水段
買賣,房地(土地+建物),1,1,,4,3,5,Y,透天厝,19300000,,,,N,1091222,,18,2238,123.12,其他:住宅區(住二),,,296.26,見其他登記事項,見其他登記事項,4,1071120,2,一層;二層;三層;四層;見其他登記事項,,,美勝六街19號,鳥松區,神農段
買賣,土地,7,0,,,,,Y,,4355000,,,,N,1091225,,18,2219,224.66,其他:道路用地,,,,,,,,,,,,林內段291-2地號,鳥松區,林內段
買賣,房地(土地+建物),1,1,,1,1,2,Y,住宅大樓(11F含以上有電梯),2980000,,,,Y,1100116,,18,2227,10.83,其他:第一種住宅區,,,67.76,住家用,鋼筋混凝土造,17,850816,24,十一層,,,澄湖路215號十一樓之5,鳥松區,育才段
買賣,土地,1,0,,,,,Y,,12000000,,,,N,1091226,,18,2202,592,,,,,,,,,,,,,夢裡段1027-1地號,鳥松區,夢裡段
買賣,土地,2,0,,,,,Y,,65000,,,,N,1100116,,18,2243,6.65,其他:道路用地,,,,,,,,,,,,大竹段602-0地號,鳥松區,大竹段
買賣,土地,2,0,,,,,Y,,97000,,,,N,1100116,,18,2243,9.94,其他:道路用地,,,,,,,,,,,,大竹段602-2地號,鳥松區,大竹段
買賣,土地,2,0,,,,,Y,,103000,,,,N,1100116,,18,2243,10.53,其他:道路用地,,,,,,,,,,,,大竹段602-3地號,鳥松區,大竹段
買賣,土地,2,0,,,,,Y,,135000,,,,N,1100116,,18,2243,13.8,其他:道路用地,,,,,,,,,,,,大竹段602-11地號,鳥松區,大竹段
買賣,土地,2,0,,,,,Y,,148000,,,,N,1100116,,18,2243,15.1,其他:道路用地,,,,,,,,,,,,大竹段602-10地號,鳥松區,大竹段
買賣,土地,1,0,,,,,Y,,46000,,,,N,1100116,,18,2243,4.7,其他:道路用地,,,,,,,,,,,,大竹段602-12地號,鳥松區,大竹段
買賣,土地,1,0,,,,,Y,,44000,,,,N,1100116,,18,2243,4.5,其他:道路用地,,,,,,,,,,,,大竹段602-13地號,鳥松區,大竹段
買賣,土地,1,0,,,,,Y,,41000,,,,N,1100116,,18,2243,4.23,其他:道路用地,,,,,,,,,,,,大竹段602-14地號,鳥松區,大竹段
買賣,土地,1,0,,,,,Y,,12000,,,,N,1100116,,18,2243,1.3,其他:道路用地,,,,,,,,,,,,大竹段559-1地號,鳥松區,大竹段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16600000,,,,N,1100114,,18,2238,118.68,其他:住宅區(住二),,,194.07,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街129號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,6,2,5,Y,透天厝,28000000,,,,N,1091229,,18,2239,175.86,其他:第三種住宅區,,,324.33,見其他登記事項,鋼筋混凝土造,4,1040114,6,一層;二層;三層;四層;見其他登記事項,,,育英街69號,鳥松區,育仁段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,16300000,,,,N,1100110,,18,2238,144.8,其他:住宅區(住二),,,203.07,見其他登記事項,見其他登記事項,3,1091028,0,一層;二層;三層;見其他登記事項,,,美勝六街141號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),1550000,,,,Y,1091223,,18,2235,5.71,,鄉村區,乙種建築用地,44.62,住家用,鋼筋混凝土造,15,860204,24,十一層,,,松埔北巷2之96號十一樓之1,鳥松區,松埔段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,13000000,,,,N,1091203,,18,2213,75.2,其他:遊樂商業區,,,200.69,見其他登記事項,見其他登記事項,5,1090824,0,一層;二層;三層;四層;五層,,,忠信街60巷3號,鳥松區,山水段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,13150000,,,,N,1091121,,18,2213,75.2,其他:遊樂商業區,,,200.69,見其他登記事項,見其他登記事項,5,1090824,0,一層;二層;三層;四層;五層,,,忠信街60巷5號,鳥松區,山水段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,13500000,,,,N,1091215,,18,2213,83.2,其他:遊樂商業區,,,203.56,見其他登記事項,見其他登記事項,5,1090824,0,一層;二層;三層;四層;五層,,,忠信街60巷10號,鳥松區,山水段
買賣,房地(土地+建物),1,1,,3,2,3,Y,透天厝,10500000,,,,N,1091217,,18,2228,76.83,其他:住宅區(住一),,,165.64,住家用,鋼筋混凝土造,3,830616,27,一層;二層;三層;屋頂突出物,,,埔孝街7號,鳥松區,大同段
買賣,土地,1,0,,,,,Y,,4750000,,,,N,1091123,,18,2235,1185.36,,一般農業區,農牧用地,,,,,,,,,,松埔段81-0地號,鳥松區,松埔段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),5350000,,,,Y,1100119,,18,2235,55.79,,鄉村區,乙種建築用地,161.14,住家用,鋼筋混凝土造,14,800320,30,十層,,,松埔北巷9之39號十樓,鳥松區,松埔段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,16300000,,,,Y,1100111,,18,2238,113.1,其他:住宅區(住二),,,257.64,見其他登記事項,鋼筋混凝土造,4,1081223,1,一層;二層;三層;四層;見其他登記事項,,,美勝二街88巷8號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,4,3,5,Y,透天厝,19300000,,,,N,1100109,,18,2238,121.51,其他:住宅區(住二),,,296.62,見其他登記事項,見其他登記事項,4,1071120,2,一層;二層;三層;四層;見其他登記事項,,,美勝六街9號,鳥松區,神農段
買賣,房地(土地+建物),1,1,,4,3,5,Y,透天厝,19100000,,,,N,1100106,,18,2238,117.49,其他:住宅區(住二),,,296.26,見其他登記事項,見其他登記事項,4,1071120,2,一層;二層;三層;四層;見其他登記事項,,,美勝六街43號,鳥松區,神農段
買賣,房地(土地+建物),3,1,,2,2,2,Y,透天厝,4300000,,,,N,1091228,,18,2223,68.82,其他:住宅區(住一),,,79.2,住商用,加強磚造,2,691025,40,一層;二層;騎樓,,,金華街81巷25號,鳥松區,華美段
買賣,土地,1,0,,,,,Y,,14500000,,,,N,1091211,,18,2206,591,其他:農業區,,,,,,,,,,,,大腿段1001-2地號,鳥松區,大腿段
買賣,土地,1,0,,,,,Y,,2000000,,,,N,1091222,,18,2228,95.22,其他:住宅區(住一),,,,,,,,,,,,大同段626-0地號,鳥松區,大同段
